testid,X,Y,pred_x,conf_x,expert,system,questionId,Unnamed: 0,assignmentId,task,condition,time,choice,y,pred_y,conf_y,conf2,pred2,correctness,percent_correct
773218,"Much of the publicity for this book focused on the fact that Oscar is an uber-nerd who uses lots of references to nerd culture from the 1980's and 90's. How could I resist buying this book?But the more I read, the more I realized that the book is really about the terrible atrocities committed by Rafael Trujillo, dictator of the Dominican Republic from 1930 until 1961. The victims of the Trujillo regime deserve to be acknowledged and memorialized, and this book is a step in the right direction. However, the reader should be prepared for graphic depictions of torture, and an otherwise very dark read.In addition, I thought several plot elements were derivative of better novels, and I didn't find the main characters very compelling.",0,0,0.8888888888888881,"Much of the publicity for this book focused on the fact that Oscar is an uber-nerd who uses lots of references to nerd culture from the 1980's and 90's. <span class='class1'>How could I resist buying this book?B</span>ut the more I read, the more I realized that the book is really about the terrible atrocities committed by Rafael Trujillo, dictator of the Dominican Republic from 1930 until 1961. The victims of the Trujillo regime deserve to be acknowledged and memorialized, and this book is a step in the right direction. However, the reader should be prepared for graphic depictions of torture, and an otherwise very dark read.In addition, I thought several plot elements were derivative of better novels, and <span class='class0'>I didn't find the main characters very compelling.</span>","Much of the publicity for this book focused on the fact that Oscar is an uber-nerd who uses lots of references to nerd culture from the 1980's and 90's. How could I <span class=class1>resist</span> <span class=class0>buying</span> this book?But the <span class=class1>more</span> I <span class=class1>read</span>, the more I realized that the book is really about the <span class=class0>terrible</span> <span class=class1>atrocities</span> committed by Rafael Trujillo, dictator of the <span class=class0>Dominican</span> <span class=class1>Republic</span> from 1930 until <span class=class1>1961</span>. The victims of the Trujillo regime deserve to be acknowledged and memorialized, and this book is a step in the right direction. <span class=class0>However</span>, the reader should be <span class=class1>prepared</span> for graphic depictions of torture, and an <span class=class0>otherwise</span> very dark read.In addition, I thought several plot elements were derivative of <span class=class0>better</span> novels, and I <span class=class0>didn</span>'<span class=class0>t</span> find the main characters very compelling.",10,10,3e5b96df,amzbook,Conf.+Single,16.738579034805298,0,0,0,0.8888888888888888,,,1,0.8901098901098901
473926,Becca's brother has disappeared and the only clue leads her to Hard Ink Tattoo shop and Nick Rixbey.  Rixbey had been part of an elite team led by her deceased father- her father who betrayed his team and country and unbeknownst to Becca he ruined the team too. As they start investigating they find a trail to a sophisticated gang called The Church and the plot thickens because her dad was involved in drugs and so is The Church....So the remaining team members elect to get together and find Charley and hopefully find info to clear their names.....,1,1,0.9498269896193772,<span class='class0'>Becca's brother has disappeared </span>and the only clue leads her to Hard Ink Tattoo shop and Nick Rixbey.  Rixbey had been part of an elite team led by her deceased father- her father who betrayed his team and country and unbeknownst to Becca he ruined the team too. As they start investigating they find a trail to a sophisticated gang called The Church and <span class='class1'>the plot thickens </span>because her dad was involved in drugs and so is The Church....So the remaining team members elect to get together and find Charley and hopefully find info to clear their names.....,<span class=class1>Becca</span>'s brother has disappeared and the only <span class=class0>clue</span> leads her to Hard Ink Tattoo shop and Nick Rixbey.  Rixbey had been part of an elite <span class=class1>team</span> led by her deceased father- her father who <span class=class0>betrayed</span> his team and country and <span class=class1>unbeknownst</span> to Becca he ruined the team too. As <span class=class0>they</span> start investigating they find a trail to a sophisticated gang <span class=class0>called</span> The Church and the <span class=class0>plot</span> thickens because her dad was involved in drugs and so is The Church....So the remaining team members elect to <span class=class0>get</span> together and find Charley and hopefully find <span class=class0>info</span> to clear their names.....,11,11,3e5b96df,amzbook,Conf.+Single,14.976380825042725,1,1,1,0.9498269896193772,,,1,0.978021978021978
580165,"I do not have the vocabulary to adequately tell you what this book is about but I will try. It is about a man who is educated way, way beyond his intelligence. He is useless, worthless and a complete moron. I never laughed so hard in my life. The situations he gets himself into from a hotdog vendor, to office worker, to trying to start a uprising in a factory, this man is useless.Have a dictionary nearby. For once, you have a book that isn't written at the 5th grade level.",1,1,0.533333333333333,"I do not have the vocabulary to adequately tell you what this book is about but I will try. It is about a man who is educated way, way beyond his intelligence. He is <span class='class0'>useless, worthless and a complete moron.</span> I never laughed so hard in my life. The situations he gets himself into from a hotdog vendor, to office worker, to trying to start a uprising in a factory, this man is useless.Have a dictionary nearby. For once, you <span class='class1'>have a book that isn't written at the 5th grade level.</span>","I do <span class=class1>not</span> have the vocabulary to <span class=class1>adequately</span> tell you what <span class=class0>this</span> book is about but I will <span class=class0>try</span>. It is <span class=class1>a</span>bout a <span class=class1>man</span> who is educated <span class=class1>way</span>, way beyond his <span class=class1>intelligence</span>. <span class=class1>He</span> is <span class=class0>useless</span>, <span class=class0>worthless</span> and a <span class=class1>complete</span> moron. I <span class=class0>never</span> laughed so hard in my <span class=class1>life</span>. The situations he <span class=class1>gets</span> himself into from a hotdog vendor, to office worker, to trying to start a <span class=class0>uprising</span> in a factory, this man is useless.<span class=class0>Have</span> a dictionary <span class=class1>nearby</span>. For <span class=class1>once</span>, you have a book that isn'<span class=class1>t</span> written at the 5th <span class=class0>grade</span> level.",12,12,3e5b96df,amzbook,Conf.+Single,15.612274169921877,1,1,1,0.5333333333333333,,,1,0.9010989010989011
335376,"All men, all the time. Same is true for &#34;Beautiful Ruins&#34; - Jess Walter writes from the male perspective and there are few, if any, speaking parts for women. It's sad and frustrating, and I was looking forward to &#34;We Live In Water&#34;, after enduring the testosterone-infused &#34;Beautiful Ruins&#34;. This writer seems fully capable of creating an engaging story line - but it's always  about men.",0,0,0.904761904761904,"All men, all the time. Same is true for &#34;Beautiful Ruins&#34; - Jess Walter writes from the male perspective and there are few, if any, speaking parts for women. <span class='class0'>It's sad and frustrating,</span> and I was looking forward to &#34;We Live In Water&#34;, after enduring the testosterone-infused &#34;Beautiful Ruins&#34;. This writer seems fully capable of <span class='class1'>creating an engaging story line </span>- but it's always  about men.","All <span class=class1>men</span>, all the time. <span class=class0>Same</span> is true for &#34;Beautiful Ruins&#34; - <span class=class1>Jess</span> Walter writes from the male <span class=class1>perspective</span> and there are few, <span class=class1>if</span> any, speaking parts for women. <span class=class0>It</span>'s <span class=class1>sad</span> and <span class=class0>frustrating</span>, and I was looking forward to &#34;We <span class=class1>Live</span> In Water&#34;, after enduring the testosterone-infused &#34;Beautiful Ruins&#34;. This writer seems <span class=class1>fully</span> capable of creating an <span class=class0>engaging</span> story line - but <span class=class1>it</span>'s <span class=class1>always</span>  about men.",13,13,3e5b96df,amzbook,Conf.+Single,13.106896877288818,0,0,0,0.9047619047619048,,,1,0.9010989010989011
120446,"Dad just sat around reading the newspaper,  so really, why not?  Mom wasn't too pleased when she found out Dad had been traded off.  The amusing part is that all the other neighborhood kids kept trading him around too, because he really wasn't all that interesting.  I thought this would be a good book to read to my 5 year old grandson, but he didn't find it funny.  He thought it was just mean to trade off Dad!  The book was well written and I think many children would actually like the concept!",1,0,0.833333333333333,"Dad just sat around reading the newspaper,  so really, why not?  Mom wasn't too pleased when she found out Dad had been traded off.  The amusing part is that all the other neighborhood kids kept trading him around too, because he really wasn't all that interesting.  I thought this would be a good book to read to my 5 year old grandson, but <span class='class0'>he didn't find it funny. </span> He thought it was just mean to trade off Dad!  <span class='class1'>The book was well written </span>and I think many children would actually like the concept!","Dad just sat around <span class=class1>reading</span> the newspaper,  so really, why not?  Mom wasn't <span class=class1>too</span> pleased when she found out Dad had been <span class=class1>traded</span> off.  The amusing part is that all the other neighborhood kids kept trading him around too, because <span class=class1>he</span> really wasn't all that <span class=class0>interesting</span>.  I thought this <span class=class0>would</span> be a <span class=class0>good</span> book <span class=class1>to</span> read to my 5 year old grandson, but he didn't find it <span class=class0>funny</span>.  <span class=class1>He</span> thought it was just mean to <span class=class1>trade</span> off Dad!  The book was <span class=class1>well</span> written and I think many children would actually like the concept!",14,14,3e5b96df,amzbook,Conf.+Single,16.95914101600647,1,1,0,0.8333333333333334,,,1,0.7142857142857143
811890,"I find the topic of what animals are thinking to be very interesting.  My son is autistic, so some of the points in the book were useful.  I do have a bias towards believing that animals are more aware than people, expecially scientists, give them credit for being.  Some of the specific examples she uses to illustrate her agument get bothersomely repetitive (yellow rain coat, black hat).  Towards the end of the book, her tangent about animal consciousness goes beyond what is supportable by research.  I'm inclined to agree, but could see where people who are not would find it problematic.",1,0,0.833333333333333,"I find <span class='class1'>the topic of what animals are thinking to be very interesting.</span>  My son is autistic, so some of the points in the book were useful.  I do have a bias towards believing that animals are more aware than people, expecially scientists, give them credit for being.  Some of the specific examples she uses to illustrate her agument get bothersomely repetitive (yellow rain coat, black hat).  Towards the end of the book, her tangent about animal consciousness <span class='class0'>goes beyond what is supportable by research.</span>  I'm inclined to agree, but could see where people who are not would find it problematic.","<span class=class1>I</span> find the topic of what animals are <span class=class0>thinking</span> to be very interesting.  My son <span class=class1>is</span> <span class=class1>autistic</span>, so <span class=class1>some</span> of the points in the <span class=class1>book</span> <span class=class0>were</span> <span class=class0>useful</span>.  I do have a bias towards believing that animals are more aware than people, expecially scientists, give them credit for <span class=class1>being</span>.  <span class=class1>Some</span> of the <span class=class1>specific</span> examples she uses to illustrate her agument get <span class=class1>bothersomely</span> repetitive (<span class=class1>yellow</span> rain <span class=class1>coat</span>, black <span class=class1>hat</span>).  Towards the end of the book, her <span class=class0>tangent</span> about animal consciousness goes <span class=class0>beyond</span> what is supportable by <span class=class1>research</span>.  I'm <span class=class0>inclined</span> to agree, but <span class=class0>could</span> see where people who are <span class=class1>not</span> would find it problematic.",15,15,3e5b96df,amzbook,Conf.+Single,29.36578059196472,0,1,0,0.8333333333333334,,,0,0.46153846153846156
350520,"This book draws you in, it lets you discover things at the same rate as the characters. However when you stop to think about the Loriens and the Mogadorians it kinda falls apart, there is no real explanation for the magic they are able to use and why it works on earth, no explanation for the spell that they can only be killed in order! What would happen if they decapitated someone out of order! would is body keep walking without a head or does the fact that he is not the next to go make him immortal! how does that work!",0,0,0.8903454961331391,"<span class='class1'>This book draws you in,</span> it lets you discover things at the same rate as the characters. However when you stop to think about the Loriens and the Mogadorians <span class='class0'>it kinda falls apart, there is no real explanation </span>for the magic they are able to use and why it works on earth, no explanation for the spell that they can only be killed in order! What would happen if they decapitated someone out of order! would is body keep walking without a head or does the fact that he is not the next to go make him immortal! how does that work!","This <span class=class0>book</span> <span class=class0>draws</span> <span class=class1>you</span> in, it lets you discover things at the same rate as the characters. <span class=class0>However</span> <span class=class1>when</span> you <span class=class1>stop</span> to think about the Loriens and the <span class=class1>Mogadorians</span> it kinda <span class=class0>falls</span> apart, there is <span class=class0>no</span> <span class=class0>real</span> <span class=class0>explanation</span> <span class=class0>for</span> the magic they are able to use and why it works on earth, no explanation for the spell that they can only be killed in order! What would happen if they <span class=class0>decapitated</span> someone out of order! would is body keep walking without a head or does the fact that he is not the next to go make him immortal! how does that <span class=class1>work</span>!",16,16,3e5b96df,amzbook,Conf.+Single,12.763681411743164,0,0,0,0.8903454961331393,,,1,0.8461538461538461
132202,"Kept waiting for the action to really heat up but the author seemed far too concerned with the 'atmosphere' he was creating to carry the tale along.  And Detroit for a setting?  Lame.  It was my first Elmore Leonard book after being urged by friends to give him a try.  Guess I tried the wrong book?  They'll probably make a movie out of this one (as they did with Leonard's other books), and that might be better to wait for as it will only take up 2 hours of your time and the visual of the characters might add something to the story's more sexual and deadlier moments.",0,0,0.5,"Kept waiting for the action to really heat up but the author seemed far too concerned with the 'atmosphere' he was creating to carry the tale along.  And Detroit for a setting?  Lame.  It was my first Elmore Leonard book after being urged by friends to give him a try.  <span class='class0'>Guess I tried the wrong book?</span>  They'll probably <span class='class1'>make a movie out of this one </span>(as they did with Leonard's other books), and that might be better to wait for as it will only take up 2 hours of your time and the visual of the characters might add something to the story's more sexual and deadlier moments.","<span class=class0>Kept</span> <span class=class0>waiting</span> for the action to really <span class=class0>heat</span> up but the author <span class=class1>seemed</span> far too <span class=class1>concerned</span> with the 'atmosphere' he was creating to carry the tale along.  And Detroit for a setting?  <span class=class0>Lame</span>.  It was my first Elmore Leonard book after being urged by friends to give him a try.  Guess I tried the wrong book?  They'll probably make a movie out of this one (as they did with Leonard's other <span class=class1>books</span>), and that might be better to wait for as it will <span class=class0>only</span> take up <span class=class0>2</span> hours of your time and the <span class=class1>visual</span> of the characters might <span class=class1>add</span> something to the <span class=class0>story</span>'s more sexual and deadlier moments.",17,17,3e5b96df,amzbook,Conf.+Single,12.527356386184692,0,0,0,0.5,,,1,0.9340659340659341
983629,"The so-called Vatican Waltz of the title is a clever name for a predictable stance and maneuver of the church in dealing with issues that threaten to shake its traditional core, at least in the pre-Pope Francis era..Without giving away too much (as I sometimes have in previous reviews), let me say simply that the author disappoints in never fully engaging his lead character and his readers.  We know too little of what she really thinks, feels and - especially - what she experiences in her mystical prayer modes.  Rather, everything comes to the reader seeming to be &#34;second hand&#34; and never drawn in sharp enough images.An interesting topic that just did not rise to the occasion, in my opinion.",0,1,0.8444444444444441,"The so-called Vatican Waltz of the title is a clever name for a predictable stance and maneuver of the church in dealing with issues that threaten to shake its traditional core, at least in the pre-Pope Francis era..Without giving away too much (as I sometimes have in previous reviews), let me say simply that <span class='class0'>the author disappoints in never fully engaging </span>his lead character and his readers.  We know too little of what she really thinks, feels and - especially - what she experiences in her mystical prayer modes.  Rather, everything comes to the reader seeming to be &#34;second hand&#34; and never drawn in sharp enough images<span class='class1'>.An interesting topic </span>that just did not rise to the occasion, in my opinion.","The so-<span class=class0>called</span> Vatican Waltz of the title is a clever name for a predictable stance and <span class=class1>maneuver</span> of the church in dealing with issues that threaten to shake its traditional core, at least in the pre-Pope Francis era..<span class=class1>Without</span> <span class=class0>giving</span> away too <span class=class0>much</span> (as I sometimes have in previous <span class=class1>reviews</span>), let me say <span class=class0>simply</span> that the author <span class=class0>disappoints</span> in <span class=class0>never</span> fully <span class=class0>engaging</span> his <span class=class0>lead</span> character and his readers.  We know too little of what she really thinks, feels and - especially - what she experiences in her mystical prayer modes.  Rather, everything comes to the reader seeming to be &#34;second hand&#34; and never drawn in sharp enough images.An interesting topic that just did not rise to the occasion, in my opinion.",18,18,3e5b96df,amzbook,Conf.+Single,17.939077138900757,0,0,1,0.8444444444444444,,,1,0.8791208791208791
935823,"When I read this book in college, it really dragged for me. I was more inclined to read with ""narrative lust"" (as I was informed by a professor) than to savor fine writing. However, rereading Pride and Prejudice in the annotated edition was really a revelation to me. Taking time to read the annotations forced me to slow down and really look at the world Austen was describing--and it was almost like visiting another universe. Previously, I had glossed over all of the humor, especially with Mr. Collins, and was clueless about the implications of one's choice of carriage. The historical context provided by the annotations really helped to appreciate the characters as well.",1,1,0.9498269896193772,"When I read this book in college, <span class='class0'>it really dragged for me.</span> I was more inclined to read with ""narrative lust"" (as I was informed by a professor) than to savor fine writing. However, rereading Pride and Prejudice in the annotated edition <span class='class1'>was really a revelation to me.</span> Taking time to read the annotations forced me to slow down and really look at the world Austen was describing--and it was almost like visiting another universe. Previously, I had glossed over all of the humor, especially with Mr. Collins, and was clueless about the implications of one's choice of carriage. The historical context provided by the annotations really helped to appreciate the characters as well.","<span class=class1>When</span> I <span class=class1>read</span> this book in <span class=class1>college</span>, it really <span class=class0>dragged</span> for <span class=class0>me</span>. I was more inclined <span class=class1>to</span> read with ""narrative lust"" (as I was informed by a professor) than to savor fine writing. However, rereading Pride and Prejudice in the annotated edition was really a <span class=class1>revelation</span> to me. Taking time to read the annotations <span class=class0>forced</span> me to slow down and really look at the world <span class=class0>Austen</span> was describing--and it was almost like <span class=class0>visiting</span> another universe. Previously, I had glossed over all of the humor, especially with Mr. Collins, and was clueless about the implications of one's choice of carriage. The historical context provided by the annotations really helped to <span class=class1>appreciate</span> the characters as well.",19,19,3e5b96df,amzbook,Conf.+Single,13.952441930770874,1,1,1,0.9498269896193772,,,1,0.989010989010989
